Model Name,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,,MK350NPLUS,
392nm,0.269078,,0.33422,0.301863329,0.378704,0.244593223,0.235885,0.356500965,0.203634,0.369310728,0.176703,0.388918267,0.022351,0.044060636,0.273463,0.213772689,0.423083,0.295116749,0.3151,0.5580718,0.055509,0.06420354,0.01701,0.019877155,0.157814,0.361378222,0.141622,0.341550176,0.077901,0.245280024,0.272647,0.763075216,0.019993,0.053322522,0.205183,0.500161284,0.253002,0.796605136,0.175983,0.578193587,0.247025,0.608701994,0.021881,0.080006841,0.087822,0.245793248,0.098855,0.266790892,0.141926,0.397217696,0.148734,0.416271697,0.184419,0.52259749,0.223522,0.633405648,0.239709,0.662707876,0.246674,0.650244323,0.185255,0.512162445,0.226522,0.650032304,0.286029,0.781238467
393nm,0.277163,,0.347812,0.30497583,0.390029,0.244559402,0.245422,0.36009477,0.20921,0.368355372,0.181013,0.386782773,0.022264,0.042608862,0.273459,0.207533784,0.429354,0.290754693,0.327628,0.563333557,0.052677,0.059150653,0.01737,0.019705736,0.162418,0.361071779,0.142414,0.333441317,0.077536,0.237009349,0.283482,0.77025593,0.019088,0.049423794,0.209034,0.494684798,0.262341,0.801914848,0.17969,0.573151455,0.256513,0.613643494,0.0215,0.076320525,0.088394,0.240177516,0.099746,0.261342947,0.144859,0.39359996,0.15218,0.413492029,0.190242,0.523372618,0.232686,0.640139827,0.250699,0.672873355,0.257084,0.657917107,0.192469,0.516584676,0.235278,0.655463949,0.297699,0.78939408
394nm,0.288134,,0.365001,0.307861697,0.405489,0.244572311,0.257938,0.364048626,0.216742,0.367086481,0.187163,0.38469638,0.022126,0.040732437,0.275688,0.201258945,0.439674,0.286406421,0.343514,0.56815888,0.050187,0.054208887,0.017691,0.019305719,0.168433,0.360186405,0.144398,0.325213564,0.077879,0.228993522,0.297295,0.777030226,0.018358,0.045723742,0.214833,0.489050122,0.274376,0.806768533,0.184919,0.567371834,0.268618,0.618133969,0.021342,0.072875031,0.089799,0.234704712,0.101429,0.255633746,0.149177,0.38989905,0.157216,0.410910321,0.197962,0.523874395,0.244263,0.646402498,0.264416,0.682667465,0.270257,0.665294337,0.201585,0.520450808,0.246523,0.660641238,0.312735,0.797689219
395nm,0.310551,,0.396456,0.310254562,0.437346,0.24474563,0.282264,0.369624828,0.232029,0.364610489,0.200608,0.382567371,0.02179,0.037218279,0.286767,0.194235263,0.466047,0.281671728,0.372713,0.571954491,0.049055,0.049161385,0.017857,0.018080218,0.180043,0.357221796,0.151111,0.315765828,0.081029,0.221057312,0.322914,0.783066704,0.018318,0.042330757,0.228355,0.482308016,0.2971,0.810526201,0.196188,0.558496238,0.291097,0.621508117,0.022061,0.069892473,0.094514,0.229196524,0.106246,0.248444968,0.158989,0.38554845,0.168549,0.408731458,0.213203,0.523480161,0.265407,0.651657336,0.288946,0.692149226,0.294384,0.672376698,0.218236,0.522768539,0.267637,0.66545082,0.341121,0.807285713
396nm,0.332592,,0.427996,0.312740427,0.469221,0.245181874,0.306809,0.375141294,0.246874,0.362229134,0.214073,0.38119106,0.021475,0.034249432,0.297104,0.18790076,0.491956,0.277626512,0.401963,0.575962417,0.047658,0.044596192,0.0179,0.016922688,0.191339,0.354475596,0.15765,0.307598461,0.084038,0.214072681,0.348476,0.789052482,0.017893,0.038608442,0.241999,0.477252991,0.319314,0.813398749,0.206942,0.550069529,0.313836,0.62565219,0.022403,0.066272374,0.099058,0.224296539,0.111056,0.24248271,0.168776,0.382158662,0.179514,0.406472662,0.228103,0.52294865,0.286327,0.656432919,0.313585,0.70138983,0.318521,0.679293808,0.235107,0.525859524,0.288777,0.670430163,0.369535,0.816573952
397nm,0.353879,,0.459707,0.315705712,0.501132,0.246104788,0.331795,0.381288425,0.260829,0.359683824,0.227576,0.380859049,0.021199,0.031775514,0.305949,0.181855351,0.516932,0.274173263,0.431318,0.580848212,0.045731,0.040218852,0.017698,0.015725248,0.202003,0.351720489,0.16384,0.300446486,0.086766,0.207726605,0.373924,0.795743987,0.016694,0.03385451,0.255886,0.47428416,0.3405,0.815191539,0.216663,0.541265947,0.337098,0.631601848,0.021987,0.061129287,0.10326,0.219746591,0.115853,0.237740429,0.178516,0.379898144,0.189736,0.403775316,0.242317,0.52211833,0.306796,0.66105067,0.338442,0.711451737,0.342681,0.686857458,0.252419,0.530619533,0.309967,0.676337414,0.398003,0.826576963
398nm,0.379735,,0.497221,0.318218151,0.539065,0.246707996,0.360583,0.386156363,0.278289,0.357631064,0.244076,0.380659839,0.0209,0.029194272,0.319178,0.176800773,0.54889,0.271300857,0.465721,0.584473815,0.044365,0.036360816,0.017472,0.014467387,0.214949,0.348778288,0.172603,0.294964461,0.090114,0.201052269,0.403738,0.800688914,0.016298,0.030800984,0.272595,0.470851702,0.365955,0.816477829,0.228572,0.532136618,0.36411,0.635761152,0.021689,0.056194919,0.108363,0.214904351,0.122116,0.233529899,0.189918,0.376643361,0.202095,0.400792658,0.259522,0.521114791,0.330878,0.664396158,0.367031,0.71901525,0.370674,0.692377395,0.27245,0.533730679,0.334877,0.680937789,0.430817,0.833803948
399nm,0.410874,,0.541445,0.320259338,0.583962,0.247000963,0.393767,0.389734842,0.2998,0.356076072,0.26404,0.380586759,0.020575,0.026562147,0.337477,0.172769612,0.588919,0.269025458,0.505961,0.586851539,0.043646,0.03306051,0.017219,0.013177328,0.230534,0.345717183,0.18434,0.291147392,0.094179,0.194197106,0.438601,0.803906932,0.016831,0.02939762,0.292567,0.467050203,0.396346,0.817265485,0.24301,0.522873016,0.395458,0.638166075,0.021527,0.05154814,0.114507,0.209878616,0.130075,0.229898281,0.203241,0.372518186,0.216924,0.397597605,0.280184,0.519965488,0.359138,0.666488327,0.399933,0.724093357,0.4031,0.69588187,0.295627,0.535243521,0.364089,0.684229259,0.468659,0.838301116
400nm,0.441041,,0.584742,0.322211798,0.627836,0.247394459,0.426959,0.393682205,0.319938,0.354002789,0.28321,0.380296414,0.02088,0.025112128,0.354058,0.168860194,0.626709,0.266706402,0.545265,0.589180715,0.042551,0.03002649,0.016662,0.011878901,0.245067,0.34237379,0.194993,0.286907591,0.097815,0.187898725,0.471886,0.805754881,0.016844,0.027407989,0.311808,0.463719305,0.425113,0.816625168,0.256556,0.514261433,0.425581,0.63980153,0.020951,0.046737334,0.120175,0.205201241,0.137599,0.226561892,0.215897,0.36864849,0.230664,0.393863441,0.299986,0.518635059,0.386562,0.668313207,0.431905,0.728492777,0.435074,0.699705923,0.317763,0.535969832,0.392551,0.687258101,0.505389,0.842167667
401nm,0.470546,,0.627408,0.324044071,0.671015,0.24782942,0.460154,0.397685441,0.339143,0.351722858,0.301841,0.379899529,0.021615,0.024366051,0.36947,0.165161543,0.662976,0.264449162,0.583932,0.591398277,0.041199,0.027249488,0.015899,0.01062419,0.258883,0.338997181,0.204908,0.282591315,0.101161,0.182141273,0.504098,0.806784795,0.016503,0.025169334,0.330552,0.460770419,0.452775,0.81522538,0.269495,0.506324999,0.454871,0.640955932,0.020094,0.042014815,0.125518,0.20088557,0.144826,0.223508991,0.228097,0.365058364,0.243663,0.389971005,0.319202,0.517253414,0.413418,0.669926479,0.463244,0.732358455,0.466739,0.703563643,0.339192,0.536240359,0.420503,0.690032834,0.541365,0.845551046
402nm,0.504484,,0.674892,0.325119484,0.718468,0.247504302,0.49732,0.400891736,0.361259,0.349454873,0.323411,0.379664508,0.022185,0.023326202,0.387632,0.161623334,0.703402,0.261699369,0.626576,0.591897117,0.04023,0.02481855,0.015581,0.00971127,0.274692,0.335500564,0.216049,0.277911709,0.104708,0.175844912,0.540513,0.80686999,0.016302,0.023190195,0.351469,0.456968764,0.484011,0.812840199,0.284313,0.498230219,0.487274,0.64042437,0.01902,0.037093794,0.13165,0.196525216,0.152779,0.219921057,0.242075,0.361366059,0.258906,0.386491133,0.340913,0.515271371,0.443453,0.670254978,0.497728,0.733940171,0.502072,0.705911064,0.363216,0.535591353,0.452109,0.691987898,0.58077,0.846074333
403nm,0.540087,,0.724187,0.32586905,0.767525,0.246974165,0.535978,0.403572733,0.38447,0.347390994,0.346085,0.379499898,0.022693,0.02228744,0.406826,0.158444371,0.745391,0.259040038,0.670712,0.591823516,0.039406,0.022707661,0.01543,0.008983184,0.291249,0.332273235,0.227651,0.273531798,0.108332,0.16993795,0.578507,0.806658493,0.016155,0.021466149,0.373202,0.453238846,0.516588,0.810359874,0.299836,0.490795753,0.520848,0.639424518,0.017865,0.032544488,0.13808,0.192535967,0.161005,0.216484192,0.256721,0.357966585,0.274992,0.383443298,0.363561,0.513278902,0.474683,0.670162006,0.533394,0.734683667,0.538783,0.707589768,0.388216,0.53471909,0.485087,0.693519466,0.621462,0.845673257
404nm,0.569639,,0.76421,0.326038671,0.805427,0.245724912,0.567963,0.405470166,0.401081,0.343599241,0.364731,0.379197593,0.023075,0.021486911,0.419726,0.154987972,0.775363,0.255477014,0.706322,0.590912101,0.03749,0.020482808,0.015612,0.008617612,0.303354,0.328129027,0.23566,0.268465287,0.110924,0.164976903,0.60886,0.804938211,0.01625,0.020472202,0.389597,0.448603621,0.542342,0.806623483,0.309829,0.480842774,0.547638,0.637434944,0.017983,0.031059937,0.142649,0.188587903,0.166909,0.212779894,0.267832,0.354085029,0.287012,0.379441786,0.381149,0.510193495,0.499914,0.669168412,0.562,0.733926523,0.568162,0.707463197,0.408697,0.53372521,0.512421,0.694592274,0.653875,0.843619792
405nm,0.598197,,0.802711,0.326115242,0.841497,0.244473089,0.598852,0.407111949,0.41661,0.339864092,0.382715,0.378899353,0.023437,0.020782117,0.431592,0.151761284,0.803362,0.25206557,0.74053,0.589954193,0.035394,0.018414468,0.015848,0.008330256,0.314728,0.324179682,0.243079,0.263697002,0.113346,0.160531146,0.637958,0.803142621,0.016386,0.019658014,0.405115,0.444202481,0.566976,0.803004139,0.318913,0.47131226,0.573314,0.635463081,0.01831,0.030114958,0.146914,0.184954017,0.172431,0.209325272,0.278363,0.350438727,0.298363,0.375617269,0.397906,0.507196333,0.52416,0.668127724,0.589447,0.733021164,0.596336,0.707095675,0.428437,0.532793259,0.538828,0.695518472,0.684928,0.84149673
406nm,0.622413,,0.833952,0.325625579,0.870315,0.243007978,0.625602,0.408750267,0.428037,0.335600407,0.397413,0.378142965,0.023608,0.020119285,0.439305,0.148463375,0.823587,0.248357513,0.768705,0.588573787,0.033204,0.01660296,0.015673,0.007917746,0.323113,0.319867722,0.248222,0.258799598,0.114911,0.15641568,0.662281,0.801324566,0.015623,0.018013441,0.416633,0.439058003,0.587107,0.799164055,0.323876,0.460024388,0.594368,0.63316773,0.018258,0.028861088,0.150587,0.182202211,0.176095,0.205456043,0.287078,0.347349016,0.307551,0.372120251,0.411791,0.504473135,0.543715,0.666089377,0.612344,0.73186806,0.619443,0.705917711,0.44419,0.530891907,0.560472,0.695309254,0.709838,0.838170425
407nm,0.645885,,0.864087,0.325131005,0.89794,0.241609963,0.651705,0.410331096,0.438788,0.331527352,0.41176,0.377556166,0.023666,0.019435766,0.446512,0.145415189,0.842699,0.244885885,0.795844,0.587208878,0.031052,0.014962637,0.015525,0.007557959,0.330932,0.315702634,0.253002,0.254197185,0.116313,0.15257044,0.685721,0.79953424,0.01494,0.016599932,0.427711,0.434352282,0.606524,0.795591492,0.328378,0.44946885,0.6147,0.631030023,0.018188,0.027705621,0.154047,0.179615107,0.17964,0.201975363,0.29539,0.344417656,0.316268,0.368760903,0.425094,0.501845027,0.562623,0.664204986,0.634565,0.730864552,0.641779,0.704793171,0.459454,0.529179268,0.58145,0.695120217,0.733838,0.835019737
408nm,0.664368,,0.88685,0.324412499,0.917584,0.24002686,0.673497,0.412254624,0.445002,0.326868507,0.423839,0.377819893,0.022933,0.018309824,0.4504,0.142600653,0.854426,0.241386081,0.816032,0.585353674,0.029183,0.013670833,0.015598,0.007382243,0.334935,0.310632196,0.255362,0.249430494,0.116615,0.148710985,0.703219,0.797125507,0.014877,0.016070063,0.435926,0.430378882,0.621168,0.792132272,0.329869,0.438948473,0.630215,0.628958568,0.01801,0.026671237,0.156025,0.176860277,0.182456,0.199434364,0.30096,0.341149617,0.321789,0.364760082,0.434454,0.498626025,0.577243,0.662506002,0.652294,0.730383007,0.658977,0.703546707,0.471506,0.527952074,0.598007,0.695024806,0.751785,0.831642534
409nm,0.68253,,0.909136,0.323715298,0.936621,0.238487084,0.69508,0.414144238,0.450939,0.322415472,0.436022,0.378337394,0.022426,0.017428583,0.453931,0.139894273,0.865766,0.238081284,0.836112,0.583797965,0.027372,0.012481263,0.015599,0.007186263,0.338721,0.305784184,0.2578,0.245111196,0.116811,0.144997106,0.720511,0.794993699,0.014787,0.01554781,0.443987,0.42667323,0.635669,0.789053819,0.331202,0.428994723,0.645621,0.627188246,0.017882,0.025777007,0.157956,0.174284674,0.185141,0.196984207,0.306504,0.338188798,0.327392,0.361236091,0.443711,0.495699292,0.591751,0.661084696,0.669706,0.729925317,0.676176,0.702699089,0.483336,0.526797107,0.614335,0.695002325,0.769451,0.828535204
410nm,0.699762,,0.930042,0.323004312,0.953896,0.236904544,0.716058,0.416137087,0.456075,0.318057568,0.448506,0.379586285,0.022572,0.017110066,0.45643,0.137200491,0.875985,0.234959381,0.855875,0.582880936,0.025733,0.011444948,0.015395,0.006917632,0.341878,0.301033924,0.260466,0.241547567,0.116699,0.141290876,0.73721,0.793388094,0.014618,0.014991618,0.451599,0.423301204,0.649753,0.78667487,0.332079,0.419538482,0.660711,0.626041596,0.017896,0.025161919,0.159748,0.171921381,0.187451,0.194530613,0.311976,0.33574971,0.333233,0.358626571,0.452673,0.49325794,0.605935,0.660260828,0.6862,0.729484959,0.693379,0.702832302,0.494522,0.525716061,0.629996,0.695168654,0.786305,0.825833365
411nm,0.716513,,0.949311,0.321988642,0.969669,0.235191789,0.736281,0.417886263,0.460939,0.313934614,0.460625,0.380729073,0.022706,0.016809258,0.458948,0.134732151,0.885496,0.231957812,0.874345,0.581538701,0.024143,0.01048675,0.015072,0.006614163,0.344577,0.296317193,0.263078,0.2382662,0.116453,0.137696831,0.753364,0.791818428,0.014629,0.014652154,0.459097,0.420268913,0.663199,0.784182465,0.33271,0.41050885,0.675196,0.624809744,0.01787,0.02453797,0.161315,0.169549102,0.189759,0.192321952,0.317057,0.333240738,0.338505,0.355783522,0.461017,0.49060584,0.619509,0.659270121,0.701848,0.728676854,0.709978,0.702833091,0.505409,0.524728774,0.645114,0.695208601,0.801902,0.822524731
412nm,0.73251,,0.966022,0.320501136,0.983093,0.233240393,0.755327,0.419333952,0.465375,0.310033993,0.472173,0.381751016,0.022823,0.016526891,0.461494,0.132520888,0.893902,0.22904606,0.890793,0.579539582,0.022629,0.009614475,0.014566,0.006252517,0.34656,0.291514068,0.265606,0.235302372,0.115996,0.134161157,0.76867,0.790262165,0.014922,0.014619226,0.466416,0.417644502,0.675647,0.781454387,0.332956,0.401840802,0.688734,0.623418912,0.017782,0.023883897,0.162531,0.167096543,0.192067,0.190409996,0.321525,0.330556731,0.342887,0.352518796,0.468396,0.487572798,0.632128,0.658008218,0.716173,0.727311356,0.725632,0.702642237,0.515828,0.523850469,0.659382,0.695066365,0.815533,0.818238149
413nm,0.745356,,0.978386,0.319008747,0.991602,0.231204542,0.770824,0.420562022,0.468037,0.306433511,0.4819,0.382900369,0.023227,0.016529563,0.462914,0.130637662,0.898604,0.226282553,0.903538,0.577700224,0.021213,0.008857519,0.01439,0.00607051,0.346992,0.286847025,0.266924,0.232394505,0.115306,0.131064626,0.78078,0.788877818,0.015274,0.014706182,0.471248,0.414698682,0.685365,0.77903238,0.331782,0.393522722,0.699383,0.622147453,0.017751,0.023431345,0.163332,0.165025989,0.193676,0.188695961,0.324894,0.328263621,0.346117,0.349706734,0.474299,0.485208394,0.642412,0.657188176,0.728151,0.726730991,0.738687,0.702955912,0.524188,0.523165751,0.670966,0.695087543,0.825657,0.814118564
414nm,0.755339,,0.986801,0.317500041,0.995645,0.229079025,0.783097,0.421611285,0.469085,0.303060586,0.489974,0.384170256,0.023894,0.016779497,0.463311,0.129021635,0.899942,0.223624347,0.912919,0.575983712,0.019885,0.008193273,0.014515,0.006042313,0.346015,0.282258908,0.267142,0.229510334,0.114406,0.128322919,0.789988,0.787632089,0.01568,0.014897557,0.47382,0.411451231,0.692601,0.776852457,0.329316,0.38543546,0.707407,0.620968331,0.017772,0.023149016,0.163757,0.163268642,0.19465,0.187138459,0.327265,0.326289027,0.348301,0.347262293,0.478862,0.483401857,0.650576,0.656743793,0.737999,0.726824983,0.749382,0.703708395,0.530679,0.522644008,0.680111,0.695249418,0.832595,0.810109327
415nm,0.764905,,0.993775,0.315745145,0.998207,0.226796229,0.794677,0.422495142,0.469365,0.299449108,0.49787,0.385479306,0.024484,0.016978795,0.463392,0.127430348,0.900546,0.220975882,0.922081,0.574488631,0.018869,0.007677417,0.014671,0.006030875,0.34469,0.277661602,0.267323,0.226793607,0.113456,0.12566586,0.798998,0.786652647,0.015961,0.014974885,0.476964,0.409001582,0.700464,0.775846238,0.326998,0.377936068,0.715309,0.620052121,0.01771,0.022779763,0.164276,0.161737764,0.195412,0.185521514,0.329579,0.324486661,0.350781,0.345361068,0.483389,0.481869137,0.659072,0.656999758,0.747403,0.726881004,0.75947,0.704262408,0.537181,0.522431225,0.689261,0.695791229,0.838624,0.805770809
416nm,0.774255,,1,0.313886108,1,0.224459866,0.805897,0.423286187,0.469245,0.295757289,0.505674,0.386793543,0.025034,0.017150557,0.46331,0.125869206,0.90077,0.218361651,0.931131,0.57312141,0.018014,0.007241023,0.014844,0.006028302,0.343184,0.273110032,0.267484,0.22418976,0.112481,0.123081417,0.807905,0.785816409,0.016176,0.014993328,0.480406,0.406978335,0.70865,0.775434486,0.324757,0.370813252,0.723148,0.619277325,0.017603,0.022368704,0.164844,0.16033707,0.196065,0.183893595,0.331863,0.322789673,0.353415,0.343752429,0.487898,0.480490568,0.667743,0.657605101,0.756578,0.726918418,0.769244,0.704711701,0.543689,0.522375152,0.698414,0.696516905,0.84418,0.801314096
417nm,0.778132,,0.99801,0.311700666,0.992974,0.22177231,0.811306,0.424004034,0.465159,0.291721189,0.510775,0.388748716,0.025325,0.017263473,0.460464,0.124472738,0.894489,0.215758643,0.932673,0.571210253,0.017194,0.006876974,0.015103,0.006102925,0.339234,0.26862148,0.265593,0.221495716,0.111168,0.12103859,0.811503,0.785383314,0.015985,0.014742471,0.479937,0.404555252,0.711842,0.775046343,0.319931,0.363482739,0.726985,0.619461304,0.017788,0.022491167,0.164715,0.159413351,0.195629,0.182570459,0.332077,0.321388504,0.353834,0.342445215,0.489607,0.479771218,0.672135,0.658632388,0.760942,0.727468617,0.773551,0.705126538,0.546467,0.522428244,0.703169,0.697765004,0.843294,0.796484773
418nm,0.780579,,0.993874,0.309435816,0.983644,0.218999843,0.815197,0.42470198,0.460036,0.287603904,0.515169,0.390863817,0.02555,0.017362251,0.456897,0.123121325,0.886508,0.213163219,0.932254,0.569163783,0.016382,0.006531664,0.015385,0.006197389,0.334646,0.264157786,0.263166,0.218783667,0.109766,0.119137454,0.813713,0.785053415,0.015687,0.014422281,0.478446,0.402034156,0.71373,0.774665878,0.31443,0.356113024,0.729778,0.619891828,0.01805,0.022750895,0.164405,0.158614532,0.194907,0.181326435,0.33175,0.320065515,0.353675,0.3412183,0.490586,0.479223532,0.67541,0.659766821,0.764049,0.728149123,0.776431,0.70553309,0.54827,0.522508792,0.706776,0.699145673,0.840725,0.791569116
419nm,0.780492,,0.986234,0.307091382,0.971221,0.216258072,0.817122,0.42575232,0.453733,0.283695033,0.51811,0.393139,0.024996,0.016987679,0.452791,0.12202847,0.876441,0.210766073,0.929933,0.567810042,0.016166,0.006446261,0.015701,0.006325385,0.329064,0.259780505,0.260453,0.216552344,0.107993,0.117226146,0.814781,0.786171423,0.015377,0.014138849,0.477003,0.400866294,0.714791,0.775903942,0.307933,0.348793611,0.731353,0.62129892,0.018576,0.023416495,0.163726,0.157977054,0.194117,0.18061161,0.331132,0.319504892,0.35307,0.340672579,0.490295,0.478992658,0.677321,0.661707311,0.766447,0.73051587,0.778368,0.707372058,0.549564,0.523800372,0.707988,0.700422655,0.836233,0.787427519
420nm,0.779974,,0.977901,0.304698894,0.958159,0.213491297,0.818627,0.426819757,0.447151,0.279765336,0.520818,0.395456274,0.024391,0.016587521,0.448496,0.120951229,0.865978,0.20838824,0.927134,0.566476955,0.015988,0.006379517,0.015993,0.006447301,0.323283,0.255386174,0.257683,0.21439153,0.106171,0.115324909,0.815479,0.787367477,0.015089,0.013883253,0.475436,0.399814761,0.715575,0.777270834,0.301257,0.341458372,0.732641,0.622806449,0.019083,0.024071584,0.162983,0.157364584,0.193285,0.17995693,0.33042,0.319029628,0.352348,0.340201717,0.489742,0.478770158,0.678929,0.663718743,0.768516,0.732974339,0.77998,0.709307782,0.550634,0.525168756,0.708763,0.70165505,0.831305,0.783307003
421nm,0.776014,,0.963362,0.301700527,0.939221,0.210339558,0.816212,0.427732249,0.437811,0.275319476,0.521757,0.398190907,0.023923,0.016352271,0.442022,0.119813613,0.852067,0.206087031,0.919464,0.564657419,0.015708,0.006299776,0.015888,0.006437656,0.315698,0.250666856,0.254415,0.212752728,0.104058,0.11360652,0.812022,0.788030552,0.015152,0.014012361,0.471992,0.398944027,0.713237,0.778684709,0.293086,0.333892191,0.731084,0.624654295,0.019019,0.024113279,0.161736,0.156957458,0.191916,0.179594146,0.328671,0.318960311,0.350434,0.340080316,0.486786,0.4783088,0.677637,0.665836199,0.766538,0.734818557,0.777886,0.711013395,0.549,0.526282308,0.705826,0.702313214,0.822145,0.778629056
422nm,0.771238,,0.947806,0.298666937,0.919237,0.207138962,0.812887,0.428627799,0.428124,0.270894992,0.522279,0.401057604,0.023575,0.016214191,0.435299,0.118721968,0.837334,0.203777758,0.910591,0.562671346,0.015392,0.00621127,0.015701,0.006401283,0.307617,0.24576303,0.251023,0.211216128,0.101718,0.111739502,0.807735,0.788724439,0.015263,0.014202421,0.468146,0.398143641,0.71016,0.780126671,0.284636,0.326273763,0.728789,0.626549513,0.018915,0.024129931,0.160305,0.156532119,0.190443,0.179319345,0.326531,0.318845884,0.348099,0.339906267,0.483458,0.4779805,0.675527,0.66787339,0.763938,0.736861178,0.774981,0.712744737,0.546816,0.527434795,0.702238,0.703070135,0.812048,0.77382904
423nm,0.763192,,0.928182,0.295566662,0.895061,0.203817534,0.805922,0.429435336,0.417048,0.266668707,0.521127,0.404391833,0.023711,0.016479653,0.427575,0.117844775,0.819309,0.201493198,0.896894,0.560050481,0.014933,0.006089576,0.015188,0.006257414,0.29755,0.240226429,0.247136,0.210137802,0.09847,0.109311906,0.800125,0.789530382,0.015566,0.014637069,0.462687,0.397649439,0.704127,0.78165395,0.275066,0.318627934,0.723539,0.628593873,0.018656,0.024050431,0.158138,0.156044063,0.188551,0.179409559,0.322819,0.318544488,0.344076,0.33952002,0.478649,0.478215,0.67014,0.669532372,0.758845,0.739665309,0.76883,0.714542221,0.542435,0.528725038,0.696044,0.704215579,0.7982,0.768651815
